config_tag,classifier,permutation_index,balanced_accuracy
N4G4,SVM,0,0.5455128205128205
N4G4,SVM,1,0.437948717948718
N4G4,SVM,2,0.5079487179487179
N4G4,SVM,3,0.5124358974358975
N4G4,SVM,4,0.49782051282051276
N4G4,SVM,5,0.4667948717948718
N4G4,SVM,6,0.5584615384615385
N4G4,SVM,7,0.5956410256410256
N4G4,SVM,8,0.4065384615384615
N4G4,SVM,9,0.5026923076923077
N4G4,SVM,10,0.5451282051282051
N4G4,SVM,11,0.5337179487179488
N4G4,SVM,12,0.46961538461538466
N4G4,SVM,13,0.49205128205128207
N4G4,SVM,14,0.527051282051282
N4G4,SVM,15,0.5243589743589744
N4G4,SVM,16,0.5165384615384615
N4G4,SVM,17,0.4506410256410256
N4G4,SVM,18,0.5039743589743589
N4G4,SVM,19,0.4987179487179488
N4G4,SVM,20,0.478974358974359
N4G4,SVM,21,0.4715384615384615
N4G4,SVM,22,0.45794871794871794
N4G4,SVM,23,0.591025641025641
N4G4,SVM,24,0.6238461538461539
N4G4,SVM,25,0.5060256410256411
N4G4,SVM,26,0.5538461538461539
N4G4,SVM,27,0.5779487179487179
N4G4,SVM,28,0.5225641025641026
N4G4,SVM,29,0.4439743589743589
N4G4,SVM,30,0.5443589743589743
N4G4,SVM,31,0.5256410256410257
N4G4,SVM,32,0.5094871794871794
N4G4,SVM,33,0.483974358974359
N4G4,SVM,34,0.56
N4G4,SVM,35,0.546923076923077
N4G4,SVM,36,0.5543589743589743
N4G4,SVM,37,0.48705128205128206
N4G4,SVM,38,0.5492307692307692
N4G4,SVM,39,0.5116666666666666
N4G4,SVM,40,0.49448717948717946
N4G4,SVM,41,0.49307692307692313
N4G4,SVM,42,0.5505128205128205
N4G4,SVM,43,0.472948717948718
N4G4,SVM,44,0.46730769230769226
N4G4,SVM,45,0.5498717948717949
N4G4,SVM,46,0.5087179487179487
N4G4,SVM,47,0.6139743589743589
N4G4,SVM,48,0.44730769230769224
N4G4,SVM,49,0.48692307692307685
N4G4,SVM,50,0.5057692307692307
N4G4,SVM,51,0.5232051282051282
N4G4,SVM,52,0.5208974358974359
N4G4,SVM,53,0.42923076923076925
N4G4,SVM,54,0.5615384615384615
N4G4,SVM,55,0.501923076923077
N4G4,SVM,56,0.5441025641025642
N4G4,SVM,57,0.5505128205128205
N4G4,SVM,58,0.5124358974358975
N4G4,SVM,59,0.527051282051282
N4G4,SVM,60,0.5420512820512822
N4G4,SVM,61,0.4861538461538462
N4G4,SVM,62,0.5028205128205129
N4G4,SVM,63,0.4844871794871795
N4G4,SVM,64,0.566025641025641
N4G4,SVM,65,0.4801282051282052
N4G4,SVM,66,0.573076923076923
N4G4,SVM,67,0.6373076923076924
N4G4,SVM,68,0.4608974358974358
N4G4,SVM,69,0.5652564102564103
N4G4,SVM,70,0.6211538461538462
N4G4,SVM,71,0.45461538461538464
N4G4,SVM,72,0.5373076923076923
N4G4,SVM,73,0.4784615384615385
N4G4,SVM,74,0.5582051282051281
N4G4,SVM,75,0.5211538461538461
N4G4,SVM,76,0.5391025641025641
N4G4,SVM,77,0.47358974358974365
N4G4,SVM,78,0.465
N4G4,SVM,79,0.5846153846153846
N4G4,SVM,80,0.504102564102564
N4G4,SVM,81,0.5296153846153847
N4G4,SVM,82,0.517051282051282
N4G4,SVM,83,0.4891025641025641
N4G4,SVM,84,0.47102564102564104
N4G4,SVM,85,0.4502564102564102
N4G4,SVM,86,0.5680769230769231
N4G4,SVM,87,0.49641025641025643
N4G4,SVM,88,0.467948717948718
N4G4,SVM,89,0.4619230769230769
N4G4,SVM,90,0.4974358974358974
N4G4,SVM,91,0.42653846153846153
N4G4,SVM,92,0.38230769230769235
N4G4,SVM,93,0.3944871794871795
N4G4,SVM,94,0.5561538461538462
N4G4,SVM,95,0.4844871794871795
N4G4,SVM,96,0.5965384615384616
N4G4,SVM,97,0.5189743589743591
N4G4,SVM,98,0.5278205128205129
N4G4,SVM,99,0.5862820512820514
N4G4,SVM,100,0.49102564102564095
N4G4,SVM,101,0.48794871794871797
N4G4,SVM,102,0.5197435897435898
N4G4,SVM,103,0.5992307692307692
N4G4,SVM,104,0.48307692307692307
N4G4,SVM,105,0.5233333333333333
N4G4,SVM,106,0.4697435897435897
N4G4,SVM,107,0.5251282051282051
N4G4,SVM,108,0.5538461538461538
N4G4,SVM,109,0.507051282051282
N4G4,SVM,110,0.4852564102564103
N4G4,SVM,111,0.5033333333333334
N4G4,SVM,112,0.49679487179487175
N4G4,SVM,113,0.5770512820512821
N4G4,SVM,114,0.5651282051282052
N4G4,SVM,115,0.45141025641025645
N4G4,SVM,116,0.4729487179487179
N4G4,SVM,117,0.42730769230769233
N4G4,SVM,118,0.4844871794871794
N4G4,SVM,119,0.556025641025641
N4G4,SVM,120,0.53
N4G4,SVM,121,0.5015384615384615
N4G4,SVM,122,0.5741025641025641
N4G4,SVM,123,0.5752564102564102
N4G4,SVM,124,0.5258974358974359
N4G4,SVM,125,0.45897435897435895
N4G4,SVM,126,0.4419230769230769
N4G4,SVM,127,0.5542307692307692
N4G4,SVM,128,0.5067948717948718
N4G4,SVM,129,0.4444871794871795
N4G4,SVM,130,0.6342307692307693
N4G4,SVM,131,0.4806410256410256
N4G4,SVM,132,0.5356410256410257
N4G4,SVM,133,0.41884615384615387
N4G4,SVM,134,0.5010256410256411
N4G4,SVM,135,0.5228205128205129
N4G4,SVM,136,0.515897435897436
N4G4,SVM,137,0.4643589743589744
N4G4,SVM,138,0.4667948717948718
N4G4,SVM,139,0.37692307692307686
N4G4,SVM,140,0.46397435897435896
N4G4,SVM,141,0.5150000000000001
N4G4,SVM,142,0.5752564102564102
N4G4,SVM,143,0.5985897435897436
N4G4,SVM,144,0.5824358974358975
