config_tag,classifier,permutation_index,balanced_accuracy
N3G3,SVM,0,0.4792307692307692
N3G3,SVM,1,0.4511538461538461
N3G3,SVM,2,0.502948717948718
N3G3,SVM,3,0.5235897435897436
N3G3,SVM,4,0.48576923076923073
N3G3,SVM,5,0.44820512820512826
N3G3,SVM,6,0.525
N3G3,SVM,7,0.5462820512820512
N3G3,SVM,8,0.3867948717948718
N3G3,SVM,9,0.5046153846153846
N3G3,SVM,10,0.5316666666666667
N3G3,SVM,11,0.5194871794871795
N3G3,SVM,12,0.4306410256410257
N3G3,SVM,13,0.49269230769230776
N3G3,SVM,14,0.49064102564102563
N3G3,SVM,15,0.5073076923076923
N3G3,SVM,16,0.5406410256410257
N3G3,SVM,17,0.48333333333333334
N3G3,SVM,18,0.493974358974359
N3G3,SVM,19,0.49756410256410255
N3G3,SVM,20,0.4687179487179487
N3G3,SVM,21,0.4961538461538462
N3G3,SVM,22,0.43153846153846154
N3G3,SVM,23,0.6133333333333333
N3G3,SVM,24,0.6087179487179487
N3G3,SVM,25,0.5111538461538462
N3G3,SVM,26,0.5726923076923077
N3G3,SVM,27,0.566923076923077
N3G3,SVM,28,0.5266666666666666
N3G3,SVM,29,0.41589743589743583
N3G3,SVM,30,0.4699999999999999
N3G3,SVM,31,0.5156410256410257
N3G3,SVM,32,0.5167948717948718
N3G3,SVM,33,0.43935897435897436
N3G3,SVM,34,0.5497435897435898
N3G3,SVM,35,0.4858974358974359
N3G3,SVM,36,0.5016666666666666
N3G3,SVM,37,0.5534615384615384
N3G3,SVM,38,0.5523076923076924
N3G3,SVM,39,0.47820512820512817
N3G3,SVM,40,0.49756410256410255
N3G3,SVM,41,0.44294871794871793
N3G3,SVM,42,0.4934615384615384
N3G3,SVM,43,0.49487179487179483
N3G3,SVM,44,0.4930769230769231
N3G3,SVM,45,0.5165384615384615
N3G3,SVM,46,0.5316666666666667
N3G3,SVM,47,0.6207692307692309
N3G3,SVM,48,0.40897435897435896
N3G3,SVM,49,0.48794871794871797
N3G3,SVM,50,0.5492307692307692
N3G3,SVM,51,0.5458974358974359
N3G3,SVM,52,0.5085897435897435
N3G3,SVM,53,0.4815384615384615
N3G3,SVM,54,0.5565384615384615
N3G3,SVM,55,0.4821794871794872
N3G3,SVM,56,0.5291025641025641
N3G3,SVM,57,0.5912820512820514
N3G3,SVM,58,0.5161538461538462
N3G3,SVM,59,0.5467948717948719
N3G3,SVM,60,0.5273076923076924
N3G3,SVM,61,0.528974358974359
N3G3,SVM,62,0.4973076923076923
N3G3,SVM,63,0.4912820512820513
N3G3,SVM,64,0.5883333333333333
N3G3,SVM,65,0.484102564102564
N3G3,SVM,66,0.5770512820512821
N3G3,SVM,67,0.5907692307692307
N3G3,SVM,68,0.46397435897435907
N3G3,SVM,69,0.5042307692307693
N3G3,SVM,70,0.6225641025641026
N3G3,SVM,71,0.4676923076923077
N3G3,SVM,72,0.5184615384615384
N3G3,SVM,73,0.46435897435897433
N3G3,SVM,74,0.5089743589743589
N3G3,SVM,75,0.47179487179487184
N3G3,SVM,76,0.5488461538461538
N3G3,SVM,77,0.42666666666666664
N3G3,SVM,78,0.4541025641025641
N3G3,SVM,79,0.6175641025641025
N3G3,SVM,80,0.5628205128205128
N3G3,SVM,81,0.49371794871794866
N3G3,SVM,82,0.5323076923076924
