config_tag,classifier,permutation_index,balanced_accuracy
N5G5,KNN,0,0.4452564102564103
N5G5,KNN,1,0.5434615384615384
N5G5,KNN,2,0.47974358974358977
N5G5,KNN,3,0.42794871794871797
N5G5,KNN,4,0.532948717948718
N5G5,KNN,5,0.4798717948717949
N5G5,KNN,6,0.5535897435897436
N5G5,KNN,7,0.5680769230769231
N5G5,KNN,8,0.4562820512820513
N5G5,KNN,9,0.45217948717948725
N5G5,KNN,10,0.4843589743589744
N5G5,KNN,11,0.5342307692307693
N5G5,KNN,12,0.5123076923076924
N5G5,KNN,13,0.5156410256410257
N5G5,KNN,14,0.5492307692307693
N5G5,KNN,15,0.4898717948717949
N5G5,KNN,16,0.44051282051282054
N5G5,KNN,17,0.47769230769230764
N5G5,KNN,18,0.5020512820512821
N5G5,KNN,19,0.5528205128205128
N5G5,KNN,20,0.48179487179487185
N5G5,KNN,21,0.5744871794871795
N5G5,KNN,22,0.5030769230769231
N5G5,KNN,23,0.5373076923076923
N5G5,KNN,24,0.5343589743589744
N5G5,KNN,25,0.553974358974359
N5G5,KNN,26,0.5206410256410257
N5G5,KNN,27,0.5076923076923077
N5G5,KNN,28,0.5223076923076924
N5G5,KNN,29,0.45692307692307693
N5G5,KNN,30,0.44641025641025645
N5G5,KNN,31,0.49282051282051287
N5G5,KNN,32,0.45833333333333337
N5G5,KNN,33,0.43230769230769234
N5G5,KNN,34,0.5147435897435898
N5G5,KNN,35,0.5082051282051282
N5G5,KNN,36,0.5353846153846153
N5G5,KNN,37,0.498974358974359
N5G5,KNN,38,0.41371794871794876
N5G5,KNN,39,0.4787179487179487
N5G5,KNN,40,0.4914102564102564
N5G5,KNN,41,0.5184615384615384
N5G5,KNN,42,0.4765384615384615
N5G5,KNN,43,0.47974358974358977
N5G5,KNN,44,0.5156410256410257
N5G5,KNN,45,0.45897435897435906
N5G5,KNN,46,0.5061538461538462
N5G5,KNN,47,0.5439743589743591
N5G5,KNN,48,0.500897435897436
N5G5,KNN,49,0.5347435897435898
N5G5,KNN,50,0.5888461538461539
N5G5,KNN,51,0.4511538461538462
N5G5,KNN,52,0.5455128205128205
N5G5,KNN,53,0.46794871794871795
N5G5,KNN,54,0.5471794871794872
N5G5,KNN,55,0.5060256410256411
N5G5,KNN,56,0.43846153846153846
N5G5,KNN,57,0.502948717948718
N5G5,KNN,58,0.4557692307692307
N5G5,KNN,59,0.4794871794871795
N5G5,KNN,60,0.5744871794871795
N5G5,KNN,61,0.4951282051282051
N5G5,KNN,62,0.4864102564102564
N5G5,KNN,63,0.5191025641025641
N5G5,KNN,64,0.581923076923077
N5G5,KNN,65,0.4719230769230769
N5G5,KNN,66,0.5525641025641026
N5G5,KNN,67,0.5453846153846154
N5G5,KNN,68,0.4782051282051282
N5G5,KNN,69,0.4519230769230769
N5G5,KNN,70,0.5492307692307692
N5G5,KNN,71,0.4398717948717949
N5G5,KNN,72,0.4861538461538462
N5G5,KNN,73,0.5143589743589744
N5G5,KNN,74,0.5325641025641026
N5G5,KNN,75,0.45769230769230773
N5G5,KNN,76,0.5242307692307692
N5G5,KNN,77,0.5098717948717948
N5G5,KNN,78,0.4858974358974359
N5G5,KNN,79,0.49307692307692313
N5G5,KNN,80,0.5014102564102564
N5G5,KNN,81,0.5325641025641026
N5G5,KNN,82,0.4925641025641026
N5G5,KNN,83,0.5302564102564102
N5G5,KNN,84,0.4756410256410256
N5G5,KNN,85,0.4683333333333334
N5G5,KNN,86,0.5055128205128205
N5G5,KNN,87,0.543974358974359
N5G5,KNN,88,0.4896153846153846
N5G5,KNN,89,0.48384615384615387
N5G5,KNN,90,0.49397435897435904
N5G5,KNN,91,0.5446153846153847
N5G5,KNN,92,0.4992307692307692
N5G5,KNN,93,0.3935897435897436
N5G5,KNN,94,0.5533333333333333
N5G5,KNN,95,0.5039743589743589
N5G5,KNN,96,0.55
