config_tag,classifier,permutation_index,balanced_accuracy
N4G4,KNN,188,0.5470512820512821
N4G4,KNN,189,0.4837179487179487
N4G4,KNN,190,0.49448717948717946
N4G4,KNN,191,0.4917948717948718
N4G4,KNN,192,0.468076923076923
N4G4,KNN,193,0.5152564102564103
N4G4,KNN,194,0.45807692307692316
N4G4,KNN,195,0.5192307692307693
N4G4,KNN,196,0.4673076923076923
N4G4,KNN,197,0.4842307692307692
N4G4,KNN,198,0.47717948717948716
N4G4,KNN,199,0.5142307692307692
N4G4,KNN,200,0.532051282051282
N4G4,KNN,201,0.5515384615384615
N4G4,KNN,202,0.5357692307692308
N4G4,KNN,203,0.5034615384615385
N4G4,KNN,204,0.455
N4G4,KNN,205,0.5178205128205129
N4G4,KNN,206,0.43435897435897436
N4G4,KNN,207,0.49346153846153845
N4G4,KNN,208,0.49269230769230765
N4G4,KNN,209,0.512051282051282
N4G4,KNN,210,0.5088461538461538
N4G4,KNN,211,0.4902564102564103
N4G4,KNN,212,0.5643589743589743
N4G4,KNN,213,0.47230769230769226
N4G4,KNN,214,0.5252564102564102
N4G4,KNN,215,0.48858974358974366
N4G4,KNN,216,0.513974358974359
N4G4,KNN,217,0.5424358974358975
N4G4,KNN,218,0.48628205128205126
N4G4,KNN,219,0.4555128205128205
N4G4,KNN,220,0.48256410256410254
N4G4,KNN,221,0.4748717948717948
N4G4,KNN,222,0.49897435897435904
N4G4,KNN,223,0.5171794871794873
N4G4,KNN,224,0.44641025641025633
N4G4,KNN,225,0.4306410256410257
N4G4,KNN,226,0.4148717948717948
N4G4,KNN,227,0.5670512820512821
N4G4,KNN,228,0.5407692307692308
N4G4,KNN,229,0.5102564102564103
N4G4,KNN,230,0.5073076923076923
N4G4,KNN,231,0.44358974358974357
N4G4,KNN,232,0.42179487179487174
N4G4,KNN,233,0.5392307692307692
N4G4,KNN,234,0.6020512820512821
N4G4,KNN,235,0.5474358974358974
N4G4,KNN,236,0.48794871794871797
N4G4,KNN,237,0.5135897435897436
N4G4,KNN,238,0.49641025641025643
N4G4,KNN,239,0.4924358974358974
N4G4,KNN,240,0.4493589743589744
N4G4,KNN,241,0.483974358974359
N4G4,KNN,242,0.4357692307692308
N4G4,KNN,243,0.449102564102564
N4G4,KNN,244,0.5287179487179487
N4G4,KNN,245,0.5538461538461538
N4G4,KNN,246,0.4673076923076923
N4G4,KNN,247,0.5003846153846154
N4G4,KNN,248,0.5057692307692307
N4G4,KNN,249,0.46641025641025635
N4G4,KNN,250,0.4607692307692308
N4G4,KNN,251,0.502948717948718
N4G4,KNN,252,0.48038461538461535
N4G4,KNN,253,0.5685897435897436
N4G4,KNN,254,0.48243589743589743
N4G4,KNN,255,0.4806410256410256
N4G4,KNN,256,0.5151282051282051
N4G4,KNN,257,0.5639743589743591
N4G4,KNN,258,0.4997435897435898
N4G4,KNN,259,0.46435897435897433
N4G4,KNN,260,0.4488461538461538
N4G4,KNN,261,0.4556410256410257
N4G4,KNN,262,0.5587179487179488
N4G4,KNN,263,0.507948717948718
N4G4,KNN,264,0.5037179487179487
N4G4,KNN,265,0.530897435897436
N4G4,KNN,266,0.5173076923076924
N4G4,KNN,267,0.5258974358974359
N4G4,KNN,268,0.4751282051282051
N4G4,KNN,269,0.5320512820512822
N4G4,KNN,270,0.4657692307692308
N4G4,KNN,271,0.493974358974359
N4G4,KNN,272,0.47230769230769226
N4G4,KNN,273,0.4185897435897436
N4G4,KNN,274,0.48871794871794877
N4G4,KNN,275,0.44653846153846155
N4G4,KNN,276,0.5689743589743589
N4G4,KNN,277,0.5103846153846154
N4G4,KNN,278,0.5123076923076922
N4G4,KNN,279,0.4667948717948718
N4G4,KNN,280,0.5467948717948717
N4G4,KNN,281,0.5073076923076922
N4G4,KNN,282,0.4446153846153846
N4G4,KNN,283,0.5271794871794873
N4G4,KNN,284,0.5637179487179487
N4G4,KNN,285,0.5573076923076923
N4G4,KNN,286,0.45448717948717954
N4G4,KNN,287,0.4919230769230769
N4G4,KNN,288,0.49141025641025643
N4G4,KNN,289,0.45153846153846156
N4G4,KNN,290,0.5061538461538462
N4G4,KNN,291,0.4308974358974359
N4G4,KNN,292,0.42820512820512824
N4G4,KNN,293,0.48871794871794877
N4G4,KNN,294,0.4502564102564103
N4G4,KNN,295,0.4873076923076923
N4G4,KNN,296,0.43910256410256415
N4G4,KNN,297,0.5283333333333333
N4G4,KNN,298,0.5106410256410256
N4G4,KNN,299,0.4798717948717949
N4G4,KNN,300,0.4723076923076923
N4G4,KNN,301,0.551923076923077
N4G4,KNN,302,0.4734615384615385
N4G4,KNN,303,0.4615384615384615
N4G4,KNN,304,0.4648717948717948
N4G4,KNN,305,0.5201282051282051
N4G4,KNN,306,0.48846153846153845
N4G4,KNN,307,0.4944871794871796
N4G4,KNN,308,0.5306410256410257
N4G4,KNN,309,0.45846153846153853
N4G4,KNN,310,0.4614102564102564
N4G4,KNN,311,0.48371794871794876
N4G4,KNN,312,0.4352564102564102
N4G4,KNN,313,0.45294871794871794
N4G4,KNN,314,0.5052564102564103
N4G4,KNN,315,0.44564102564102565
N4G4,KNN,316,0.4925641025641026
N4G4,KNN,317,0.4942307692307692
N4G4,KNN,318,0.5082051282051282
N4G4,KNN,319,0.4628205128205128
N4G4,KNN,320,0.48705128205128206
N4G4,KNN,321,0.4853846153846153
