config_tag,classifier,permutation_index,balanced_accuracy
N3G3,PPK-KNN,0,0.4544871794871795
N3G3,PPK-KNN,1,0.5292307692307693
N3G3,PPK-KNN,2,0.4575641025641026
N3G3,PPK-KNN,3,0.47397435897435897
N3G3,PPK-KNN,4,0.5357692307692308
N3G3,PPK-KNN,5,0.4841025641025641
N3G3,PPK-KNN,6,0.5228205128205128
N3G3,PPK-KNN,7,0.5673076923076923
N3G3,PPK-KNN,8,0.46769230769230774
N3G3,PPK-KNN,9,0.4332051282051282
N3G3,PPK-KNN,10,0.5617948717948718
N3G3,PPK-KNN,11,0.5697435897435897
N3G3,PPK-KNN,12,0.5306410256410257
N3G3,PPK-KNN,13,0.5455128205128205
N3G3,PPK-KNN,14,0.5489743589743589
N3G3,PPK-KNN,15,0.483974358974359
N3G3,PPK-KNN,16,0.38333333333333336
N3G3,PPK-KNN,17,0.44243589743589745
N3G3,PPK-KNN,18,0.5244871794871795
N3G3,PPK-KNN,19,0.5010256410256411
N3G3,PPK-KNN,20,0.46102564102564103
N3G3,PPK-KNN,21,0.5675641025641025
N3G3,PPK-KNN,22,0.4402564102564102
N3G3,PPK-KNN,23,0.5308974358974359
N3G3,PPK-KNN,24,0.5233333333333333
N3G3,PPK-KNN,25,0.546923076923077
N3G3,PPK-KNN,26,0.5611538461538461
N3G3,PPK-KNN,27,0.5353846153846153
N3G3,PPK-KNN,28,0.48051282051282057
N3G3,PPK-KNN,29,0.45871794871794874
N3G3,PPK-KNN,30,0.4607692307692307
N3G3,PPK-KNN,31,0.5103846153846154
N3G3,PPK-KNN,32,0.5097435897435897
N3G3,PPK-KNN,33,0.497051282051282
N3G3,PPK-KNN,34,0.498974358974359
N3G3,PPK-KNN,35,0.49858974358974356
N3G3,PPK-KNN,36,0.5551282051282052
N3G3,PPK-KNN,37,0.5367948717948718
N3G3,PPK-KNN,38,0.5126923076923077
N3G3,PPK-KNN,39,0.516923076923077
N3G3,PPK-KNN,40,0.5125641025641026
N3G3,PPK-KNN,41,0.48615384615384616
N3G3,PPK-KNN,42,0.4908974358974359
N3G3,PPK-KNN,43,0.5271794871794871
N3G3,PPK-KNN,44,0.46256410256410263
N3G3,PPK-KNN,45,0.514102564102564
N3G3,PPK-KNN,46,0.4987179487179488
N3G3,PPK-KNN,47,0.5273076923076924
N3G3,PPK-KNN,48,0.493974358974359
N3G3,PPK-KNN,49,0.5462820512820512
N3G3,PPK-KNN,50,0.5333333333333333
N3G3,PPK-KNN,51,0.4643589743589744
N3G3,PPK-KNN,52,0.5796153846153846
N3G3,PPK-KNN,53,0.49141025641025643
N3G3,PPK-KNN,54,0.5623076923076923
N3G3,PPK-KNN,55,0.54
N3G3,PPK-KNN,56,0.48333333333333334
N3G3,PPK-KNN,57,0.4978205128205129
N3G3,PPK-KNN,58,0.4162820512820513
N3G3,PPK-KNN,59,0.52
N3G3,PPK-KNN,60,0.5474358974358975
N3G3,PPK-KNN,61,0.5323076923076924
N3G3,PPK-KNN,62,0.5321794871794873
N3G3,PPK-KNN,63,0.5235897435897435
N3G3,PPK-KNN,64,0.5134615384615384
N3G3,PPK-KNN,65,0.5116666666666667
N3G3,PPK-KNN,66,0.5198717948717949
N3G3,PPK-KNN,67,0.4858974358974359
N3G3,PPK-KNN,68,0.44
N3G3,PPK-KNN,69,0.5007692307692309
N3G3,PPK-KNN,70,0.5171794871794871
N3G3,PPK-KNN,71,0.48782051282051275
N3G3,PPK-KNN,72,0.49794871794871787
N3G3,PPK-KNN,73,0.49897435897435893
N3G3,PPK-KNN,74,0.5030769230769231
N3G3,PPK-KNN,75,0.5215384615384617
N3G3,PPK-KNN,76,0.5375641025641026
N3G3,PPK-KNN,77,0.46384615384615385
N3G3,PPK-KNN,78,0.5573076923076923
N3G3,PPK-KNN,79,0.5096153846153846
N3G3,PPK-KNN,80,0.5552564102564103
N3G3,PPK-KNN,81,0.4120512820512821
N3G3,PPK-KNN,82,0.5128205128205129
N3G3,PPK-KNN,83,0.5947435897435898
N3G3,PPK-KNN,84,0.4448717948717949
N3G3,PPK-KNN,85,0.3670512820512821
N3G3,PPK-KNN,86,0.496923076923077
N3G3,PPK-KNN,87,0.5529487179487179
N3G3,PPK-KNN,88,0.4734615384615385
N3G3,PPK-KNN,89,0.4553846153846155
N3G3,PPK-KNN,90,0.5356410256410257
N3G3,PPK-KNN,91,0.49423076923076925
N3G3,PPK-KNN,92,0.43923076923076915
N3G3,PPK-KNN,93,0.40833333333333327
N3G3,PPK-KNN,94,0.43423076923076925
N3G3,PPK-KNN,95,0.4911538461538462
N3G3,PPK-KNN,96,0.607051282051282
N3G3,PPK-KNN,97,0.5075641025641026
N3G3,PPK-KNN,98,0.5414102564102564
N3G3,PPK-KNN,99,0.5371794871794873
N3G3,PPK-KNN,100,0.44230769230769235
N3G3,PPK-KNN,101,0.5555128205128206
N3G3,PPK-KNN,102,0.5273076923076924
N3G3,PPK-KNN,103,0.4734615384615385
N3G3,PPK-KNN,104,0.535
N3G3,PPK-KNN,105,0.5235897435897435
N3G3,PPK-KNN,106,0.5587179487179488
N3G3,PPK-KNN,107,0.48679487179487174
N3G3,PPK-KNN,108,0.5489743589743589
N3G3,PPK-KNN,109,0.5003846153846154
N3G3,PPK-KNN,110,0.42320512820512823
N3G3,PPK-KNN,111,0.41166666666666674
N3G3,PPK-KNN,112,0.4996153846153845
N3G3,PPK-KNN,113,0.45769230769230773
N3G3,PPK-KNN,114,0.5483333333333333
N3G3,PPK-KNN,115,0.4852564102564102
N3G3,PPK-KNN,116,0.4814102564102564
N3G3,PPK-KNN,117,0.4903846153846153
N3G3,PPK-KNN,118,0.4357692307692308
N3G3,PPK-KNN,119,0.5282051282051282
N3G3,PPK-KNN,120,0.49794871794871803
N3G3,PPK-KNN,121,0.49551282051282053
N3G3,PPK-KNN,122,0.4988461538461538
N3G3,PPK-KNN,123,0.5788461538461539
N3G3,PPK-KNN,124,0.45153846153846156
N3G3,PPK-KNN,125,0.4384615384615385
N3G3,PPK-KNN,126,0.5353846153846153
N3G3,PPK-KNN,127,0.5243589743589744
N3G3,PPK-KNN,128,0.5044871794871795
N3G3,PPK-KNN,129,0.48294871794871796
N3G3,PPK-KNN,130,0.5687179487179487
N3G3,PPK-KNN,131,0.49153846153846154
N3G3,PPK-KNN,132,0.49076923076923074
N3G3,PPK-KNN,133,0.5121794871794872
N3G3,PPK-KNN,134,0.4988461538461538
N3G3,PPK-KNN,135,0.46782051282051285
N3G3,PPK-KNN,136,0.4469230769230769
N3G3,PPK-KNN,137,0.532051282051282
N3G3,PPK-KNN,138,0.4967948717948718
N3G3,PPK-KNN,139,0.4723076923076923
N3G3,PPK-KNN,140,0.48423076923076924
N3G3,PPK-KNN,141,0.5110256410256411
N3G3,PPK-KNN,142,0.5398717948717949
N3G3,PPK-KNN,143,0.5282051282051282
N3G3,PPK-KNN,144,0.5155128205128205
N3G3,PPK-KNN,145,0.4785897435897436
N3G3,PPK-KNN,146,0.5308974358974359
N3G3,PPK-KNN,147,0.4753846153846154
N3G3,PPK-KNN,148,0.5947435897435898
N3G3,PPK-KNN,149,0.4238461538461538
N3G3,PPK-KNN,150,0.4351282051282051
N3G3,PPK-KNN,151,0.5224358974358975
N3G3,PPK-KNN,152,0.4821794871794872
N3G3,PPK-KNN,153,0.6530769230769231
N3G3,PPK-KNN,154,0.5442307692307692
N3G3,PPK-KNN,155,0.43217948717948723
N3G3,PPK-KNN,156,0.4261538461538461
N3G3,PPK-KNN,157,0.45833333333333337
N3G3,PPK-KNN,158,0.5392307692307693
N3G3,PPK-KNN,159,0.49782051282051276
N3G3,PPK-KNN,160,0.47589743589743594
N3G3,PPK-KNN,161,0.4752564102564103
N3G3,PPK-KNN,162,0.5369230769230768
N3G3,PPK-KNN,163,0.568974358974359
N3G3,PPK-KNN,164,0.5199999999999999
N3G3,PPK-KNN,165,0.45179487179487177
N3G3,PPK-KNN,166,0.5587179487179488
N3G3,PPK-KNN,167,0.41602564102564105
N3G3,PPK-KNN,168,0.43269230769230765
N3G3,PPK-KNN,169,0.49628205128205133
N3G3,PPK-KNN,170,0.3830769230769231
N3G3,PPK-KNN,171,0.44102564102564107
N3G3,PPK-KNN,172,0.4953846153846154
N3G3,PPK-KNN,173,0.5673076923076923
N3G3,PPK-KNN,174,0.49628205128205133
N3G3,PPK-KNN,175,0.4930769230769231
N3G3,PPK-KNN,176,0.5156410256410257
N3G3,PPK-KNN,177,0.5833333333333334
N3G3,PPK-KNN,178,0.49923076923076926
N3G3,PPK-KNN,179,0.5342307692307693
N3G3,PPK-KNN,180,0.5444871794871795
N3G3,PPK-KNN,181,0.4751282051282051
N3G3,PPK-KNN,182,0.4684615384615385
N3G3,PPK-KNN,183,0.507051282051282
N3G3,PPK-KNN,184,0.5248717948717949
N3G3,PPK-KNN,185,0.5406410256410257
N3G3,PPK-KNN,186,0.5147435897435897
N3G3,PPK-KNN,187,0.5447435897435897
N3G3,PPK-KNN,188,0.5782051282051283
N3G3,PPK-KNN,189,0.5655128205128205
N3G3,PPK-KNN,190,0.5043589743589744
N3G3,PPK-KNN,191,0.46692307692307694
N3G3,PPK-KNN,192,0.4494871794871795
N3G3,PPK-KNN,193,0.5319230769230769
N3G3,PPK-KNN,194,0.39384615384615385
N3G3,PPK-KNN,195,0.48782051282051275
N3G3,PPK-KNN,196,0.5285897435897435
N3G3,PPK-KNN,197,0.47897435897435897
N3G3,PPK-KNN,198,0.505897435897436
N3G3,PPK-KNN,199,0.5096153846153847
N3G3,PPK-KNN,200,0.4894871794871795
N3G3,PPK-KNN,201,0.5387179487179486
N3G3,PPK-KNN,202,0.5130769230769231
N3G3,PPK-KNN,203,0.5420512820512822
N3G3,PPK-KNN,204,0.518076923076923
N3G3,PPK-KNN,205,0.5021794871794871
N3G3,PPK-KNN,206,0.475
N3G3,PPK-KNN,207,0.4880769230769231
N3G3,PPK-KNN,208,0.5352564102564102
N3G3,PPK-KNN,209,0.47269230769230774
N3G3,PPK-KNN,210,0.5578205128205128
N3G3,PPK-KNN,211,0.49282051282051287
N3G3,PPK-KNN,212,0.47320512820512817
N3G3,PPK-KNN,213,0.47807692307692307
N3G3,PPK-KNN,214,0.5462820512820512
N3G3,PPK-KNN,215,0.5466666666666666
N3G3,PPK-KNN,216,0.556923076923077
N3G3,PPK-KNN,217,0.5730769230769232
N3G3,PPK-KNN,218,0.4307692307692308
N3G3,PPK-KNN,219,0.5062820512820513
N3G3,PPK-KNN,220,0.5203846153846154
N3G3,PPK-KNN,221,0.4241025641025641
N3G3,PPK-KNN,222,0.5206410256410257
N3G3,PPK-KNN,223,0.4948717948717949
N3G3,PPK-KNN,224,0.4185897435897436
N3G3,PPK-KNN,225,0.45653846153846156
N3G3,PPK-KNN,226,0.45589743589743587
N3G3,PPK-KNN,227,0.49346153846153845
N3G3,PPK-KNN,228,0.5325641025641026
N3G3,PPK-KNN,229,0.5456410256410257
N3G3,PPK-KNN,230,0.5424358974358975
N3G3,PPK-KNN,231,0.4189743589743589
N3G3,PPK-KNN,232,0.4355128205128206
N3G3,PPK-KNN,233,0.5326923076923077
N3G3,PPK-KNN,234,0.5114102564102564
N3G3,PPK-KNN,235,0.5278205128205129
N3G3,PPK-KNN,236,0.39487179487179497
N3G3,PPK-KNN,237,0.4807692307692307
N3G3,PPK-KNN,238,0.4647435897435897
N3G3,PPK-KNN,239,0.4961538461538462
N3G3,PPK-KNN,240,0.47743589743589737
N3G3,PPK-KNN,241,0.5026923076923077
N3G3,PPK-KNN,242,0.4969230769230769
N3G3,PPK-KNN,243,0.44205128205128214
N3G3,PPK-KNN,244,0.5201282051282051
N3G3,PPK-KNN,245,0.5016666666666667
N3G3,PPK-KNN,246,0.4748717948717949
N3G3,PPK-KNN,247,0.4856410256410256
N3G3,PPK-KNN,248,0.5291025641025641
N3G3,PPK-KNN,249,0.48448717948717956
N3G3,PPK-KNN,250,0.4548717948717949
N3G3,PPK-KNN,251,0.5715384615384616
N3G3,PPK-KNN,252,0.49948717948717947
N3G3,PPK-KNN,253,0.5385897435897435
N3G3,PPK-KNN,254,0.47192307692307695
N3G3,PPK-KNN,255,0.4797435897435897
N3G3,PPK-KNN,256,0.5384615384615384
N3G3,PPK-KNN,257,0.5280769230769231
N3G3,PPK-KNN,258,0.42730769230769233
N3G3,PPK-KNN,259,0.48102564102564094
N3G3,PPK-KNN,260,0.44358974358974357
N3G3,PPK-KNN,261,0.4923076923076923
N3G3,PPK-KNN,262,0.4805128205128205
N3G3,PPK-KNN,263,0.48307692307692307
N3G3,PPK-KNN,264,0.5267948717948719
N3G3,PPK-KNN,265,0.5029487179487179
N3G3,PPK-KNN,266,0.4905128205128204
N3G3,PPK-KNN,267,0.5974358974358974
N3G3,PPK-KNN,268,0.46769230769230774
N3G3,PPK-KNN,269,0.48346153846153844
N3G3,PPK-KNN,270,0.5060256410256411
N3G3,PPK-KNN,271,0.4843589743589744
N3G3,PPK-KNN,272,0.4765384615384616
N3G3,PPK-KNN,273,0.4848717948717949
N3G3,PPK-KNN,274,0.5502564102564103
N3G3,PPK-KNN,275,0.4016666666666666
N3G3,PPK-KNN,276,0.548974358974359
N3G3,PPK-KNN,277,0.41525641025641025
N3G3,PPK-KNN,278,0.5320512820512822
N3G3,PPK-KNN,279,0.5310256410256411
N3G3,PPK-KNN,280,0.48423076923076924
N3G3,PPK-KNN,281,0.5278205128205129
